gs_cat,gs_subcat,gs_name,gene_symbol,entrez_gene,ensembl_gene,human_gene_symbol,human_entrez_gene,human_ensembl_gene,gs_id,gs_pmid,gs_geoid,gs_exact_source,gs_url,gs_description
1414,C2,CP:BIOCARTA,BIOCARTA_DREAM_PATHWAY,PRKAR1A,5573,ENSG00000108946,PRKAR1A,5573,ENSG00000108946,M18899,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dreamPathway.gif,Repression of Pain Sensation by the Transcriptional Regulator DREAM
1415,C2,CP:BIOCARTA,BIOCARTA_DREAM_PATHWAY,PRKAR1B,5575,ENSG00000188191,PRKAR1B,5575,ENSG00000188191,M18899,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dreamPathway.gif,Repression of Pain Sensation by the Transcriptional Regulator DREAM
1416,C2,CP:BIOCARTA,BIOCARTA_DREAM_PATHWAY,PRKAR2A,5576,ENSG00000114302,PRKAR2A,5576,ENSG00000114302,M18899,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dreamPathway.gif,Repression of Pain Sensation by the Transcriptional Regulator DREAM
1417,C2,CP:BIOCARTA,BIOCARTA_DREAM_PATHWAY,PRKAR2B,5577,ENSG00000005249,PRKAR2B,5577,ENSG00000005249,M18899,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dreamPathway.gif,Repression of Pain Sensation by the Transcriptional Regulator DREAM
1418,C2,CP:BIOCARTA,BIOCARTA_DREAM_PATHWAY,PRKAR2B,5577,ENSG00000284096,PRKAR2B,5577,ENSG00000284096,M18899,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dreamPathway.gif,Repression of Pain Sensation by the Transcriptional Regulator DREAM
1419,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP1,1843,ENSG00000120129,DUSP1,1843,ENSG00000120129,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1420,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP2,1844,ENSG00000158050,DUSP2,1844,ENSG00000158050,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1421,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP4,1846,ENSG00000120875,DUSP4,1846,ENSG00000120875,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1422,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP6,1848,ENSG00000139318,DUSP6,1848,ENSG00000139318,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1423,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP8,1850,ENSG00000184545,DUSP8,1850,ENSG00000184545,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1424,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP8,1850,ENSG00000273793,DUSP8,1850,ENSG00000273793,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1425,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP8,1850,ENSG00000278165,DUSP8,1850,ENSG00000278165,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1426,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,DUSP9,1852,ENSG00000130829,DUSP9,1852,ENSG00000130829,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1427,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,MAPK14,1432,ENSG00000112062,MAPK14,1432,ENSG00000112062,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1428,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1429,C2,CP:BIOCARTA,BIOCARTA_DSP_PATHWAY,MAPK8,5599,ENSG00000107643,MAPK8,5599,ENSG00000107643,M22032,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_dspPathway.gif,Regulation of MAP Kinase Pathways Through Dual Specificity Phosphatases
1430,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,ARHGAP5,394,ENSG00000100852,ARHGAP5,394,ENSG00000100852,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1431,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,DIAPH1,1729,ENSG00000131504,DIAPH1,1729,ENSG00000131504,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1432,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,FYN,2534,ENSG00000010810,FYN,2534,ENSG00000010810,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1433,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,GSN,2934,ENSG00000148180,GSN,2934,ENSG00000148180,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1434,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,HRAS,3265,ENSG00000174775,HRAS,3265,ENSG00000174775,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1435,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,HRAS,3265,ENSG00000276536,HRAS,3265,ENSG00000276536,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1436,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,ITGB1,3688,ENSG00000150093,ITGB1,3688,ENSG00000150093,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1437,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,MAP2K1,5604,ENSG00000169032,MAP2K1,5604,ENSG00000169032,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1438,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,MAPK1,5594,ENSG00000100030,MAPK1,5594,ENSG00000100030,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1439,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1440,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,MYL2,4633,ENSG00000111245,MYL2,4633,ENSG00000111245,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1441,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,PFN1,5216,ENSG00000108518,PFN1,5216,ENSG00000108518,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1442,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1443,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1444,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1445,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,RAF1,5894,ENSG00000132155,RAF1,5894,ENSG00000132155,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1446,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,RHOA,387,ENSG00000067560,RHOA,387,ENSG00000067560,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1447,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,ROCK1,6093,ENSG00000067900,ROCK1,6093,ENSG00000067900,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1448,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,SHC1,6464,ENSG00000160691,SHC1,6464,ENSG00000160691,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1449,C2,CP:BIOCARTA,BIOCARTA_ECM_PATHWAY,TLN1,7094,ENSG00000137076,TLN1,7094,ENSG00000137076,M6355,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_ecmPathway.gif,Erk and PI-3 Kinase Are Necessary for Collagen Binding in Corneal Epithelia
1450,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,ADCY1,107,ENSG00000164742,ADCY1,107,ENSG00000164742,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1451,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,AKT1,207,ENSG00000142208,AKT1,207,ENSG00000142208,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1452,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,ASAH1,427,ENSG00000104763,ASAH1,427,ENSG00000104763,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1453,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,ITGAV,3685,ENSG00000138448,ITGAV,3685,ENSG00000138448,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1454,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,ITGB3,3690,ENSG00000259207,ITGB3,3690,ENSG00000259207,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1455,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,MAPK1,5594,ENSG00000100030,MAPK1,5594,ENSG00000100030,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1456,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,MAPK3,5595,ENSG00000102882,MAPK3,5595,ENSG00000102882,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1457,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PDGFA,5154,ENSG00000197461,PDGFA,5154,ENSG00000197461,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1458,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PDGFRA,5156,ENSG00000134853,PDGFRA,5156,ENSG00000134853,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1459,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PIK3CA,5290,ENSG00000121879,PIK3CA,5290,ENSG00000121879,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1460,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PIK3CG,5294,ENSG00000105851,PIK3CG,5294,ENSG00000105851,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1461,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PIK3R1,5295,ENSG00000145675,PIK3R1,5295,ENSG00000145675,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1462,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PLCB1,23236,ENSG00000182621,PLCB1,23236,ENSG00000182621,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1463,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PRKCA,5578,ENSG00000154229,PRKCA,5578,ENSG00000154229,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1464,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,PRKCB,5579,ENSG00000166501,PRKCB,5579,ENSG00000166501,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1465,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,RAC1,5879,ENSG00000136238,RAC1,5879,ENSG00000136238,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1466,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,RHOA,387,ENSG00000067560,RHOA,387,ENSG00000067560,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1467,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,S1PR1,1901,ENSG00000170989,S1PR1,1901,ENSG00000170989,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1468,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,SMPD1,6609,ENSG00000166311,SMPD1,6609,ENSG00000166311,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1469,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,SMPD2,6610,ENSG00000135587,SMPD2,6610,ENSG00000135587,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1470,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,SPHK1,8877,ENSG00000176170,SPHK1,8877,ENSG00000176170,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1471,C2,CP:BIOCARTA,BIOCARTA_EDG1_PATHWAY,SPHKAP,80309,ENSG00000153820,SPHKAP,80309,ENSG00000153820,M10579,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_edg1Pathway.gif,Phospholipids as signalling intermediaries
1472,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,EEA1,8411,ENSG00000102189,EEA1,8411,ENSG00000102189,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1473,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,EGF,1950,ENSG00000138798,EGF,1950,ENSG00000138798,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1474,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,EGFR,1956,ENSG00000146648,EGFR,1956,ENSG00000146648,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1475,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,HGS,9146,ENSG00000185359,HGS,9146,ENSG00000185359,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1476,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,RAB5A,5868,ENSG00000144566,RAB5A,5868,ENSG00000144566,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1477,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,TF,7018,ENSG00000091513,TF,7018,ENSG00000091513,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1478,C2,CP:BIOCARTA,BIOCARTA_EEA1_PATHWAY,TFRC,7037,ENSG00000072274,TFRC,7037,ENSG00000072274,M22064,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_eea1Pathway.gif,The role of FYVE-finger proteins in vesicle transport
1479,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CCNB1,891,ENSG00000134057,CCNB1,891,ENSG00000134057,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1480,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CCNB2,9133,ENSG00000157456,CCNB2,9133,ENSG00000157456,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1481,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK1,983,ENSG00000170312,CDK1,983,ENSG00000170312,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1482,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK2,1017,ENSG00000123374,CDK2,1017,ENSG00000123374,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1483,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK3,1018,ENSG00000250506,CDK3,1018,ENSG00000250506,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1484,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK4,1019,ENSG00000135446,CDK4,1019,ENSG00000135446,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1485,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK5,1020,ENSG00000164885,CDK5,1020,ENSG00000164885,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1486,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK6,1021,ENSG00000105810,CDK6,1021,ENSG00000105810,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1487,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK7,1022,ENSG00000134058,CDK7,1022,ENSG00000134058,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1488,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK7,1022,ENSG00000277273,CDK7,1022,ENSG00000277273,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1489,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,CDK8,1024,ENSG00000132964,CDK8,1024,ENSG00000132964,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1490,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,ESR1,2099,ENSG00000091831,ESR1,2099,ENSG00000091831,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1491,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,SFN,2810,ENSG00000175793,SFN,2810,ENSG00000175793,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1492,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,SMURF1,57154,ENSG00000198742,SMURF1,57154,ENSG00000198742,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1493,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,SMURF1,57154,ENSG00000284126,SMURF1,57154,ENSG00000284126,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1494,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,SMURF2,64750,ENSG00000108854,SMURF2,64750,ENSG00000108854,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1495,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,TP53,7157,ENSG00000141510,TP53,7157,ENSG00000141510,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1496,C2,CP:BIOCARTA,BIOCARTA_EFP_PATHWAY,TRIM25,7706,ENSG00000121060,TRIM25,7706,ENSG00000121060,M22011,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_EfpPathway.gif,Estrogen-responsive protein Efp controls cell cycle and breast tumors growth
1497,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,CSNK2A1,1457,ENSG00000101266,CSNK2A1,1457,ENSG00000101266,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
1498,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,EGF,1950,ENSG00000138798,EGF,1950,ENSG00000138798,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
1499,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,EGFR,1956,ENSG00000146648,EGFR,1956,ENSG00000146648,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
1500,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,ELK1,2002,ENSG00000126767,ELK1,2002,ENSG00000126767,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
1501,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,FOS,2353,ENSG00000170345,FOS,2353,ENSG00000170345,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
1502,C2,CP:BIOCARTA,BIOCARTA_EGF_PATHWAY,GRB2,2885,ENSG00000177885,GRB2,2885,ENSG00000177885,M1909,,,,https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/human/h_egfPathway.gif,EGF Signaling Pathway
